1,0.55344,0.6937
2,0.54185,0.7249
3,0.51964,0.7332
4,0.53041,0.722
5,0.51774,0.739
6,0.50527,0.7476
7,0.44606,0.7975
8,0.25635,0.905
9,0.19087,0.9282
10,1.00371,0.8066
11,0.25440,0.9166
12,0.87931,0.8054
13,0.40834,0.8654
14,0.30009,0.9044
15,0.11864,0.9596
16,0.24459,0.9268
17,0.18441,0.9298
18,0.15120,0.9468
19,0.11678,0.9597
20,0.16090,0.9482
21,0.26324,0.918
22,0.16216,0.943
23,0.16065,0.9153
24,0.19563,0.9028
25,0.27735,0.891
26,0.15502,0.9484
27,0.12519,0.9593
28,0.11160,0.968
29,0.10420,0.9667
30,0.11583,0.9479
31,0.17095,0.9364
32,0.13484,0.9533
33,0.10682,0.9634
34,0.18417,0.937
35,0.15917,0.9435
36,0.14611,0.9432
37,0.11323,0.9604
38,0.09703,0.9725
39,0.19477,0.9376
40,0.12064,0.9612
41,0.27559,0.9068
42,0.12538,0.9565
43,0.14895,0.9543
44,0.20332,0.9259
45,0.13654,0.9512
46,0.13340,0.9644
47,0.10017,0.9683
48,0.32992,0.8901
49,0.10514,0.9597
50,0.37822,0.8817
51,0.16987,0.9497
52,0.11488,0.9562
53,0.12424,0.967
54,0.17556,0.9551
55,0.16273,0.9419
56,0.15118,0.9517
57,0.14545,0.9436
58,0.12266,0.9531
59,0.10580,0.9555
60,0.11316,0.9575
61,0.11189,0.9645
62,0.13580,0.9514
63,0.09659,0.9708
64,0.12423,0.9538
65,0.11861,0.948
66,0.12949,0.951
67,0.10468,0.9628
68,0.10703,0.9643
69,0.10340,0.9699
70,0.12721,0.9558
71,0.12293,0.9572
72,0.12134,0.9643
73,0.13824,0.9555
74,0.18296,0.9414
75,0.14371,0.943
76,0.10471,0.9613
77,0.10353,0.9676
78,0.13029,0.9504
79,0.19582,0.9368
80,0.20183,0.9236
81,0.11691,0.9637
82,0.11407,0.9615
83,0.15853,0.9381
84,0.19239,0.9353
85,0.09896,0.9639
86,0.24973,0.9124
87,0.14942,0.9536
88,0.11884,0.9587
89,0.12072,0.9584
90,0.11584,0.9581
91,0.16801,0.9535
92,0.14547,0.9491
93,0.12117,0.9635
94,0.09028,0.967
95,0.08906,0.9645
96,0.29520,0.921
97,0.12990,0.9444
98,0.14938,0.9499
99,0.10970,0.9658
100,0.26684,0.93
