1,0.56305,0.7465
2,0.54852,0.7115
3,0.51511,0.732
4,0.50847,0.7319
5,0.51248,0.7277
6,0.49574,0.7385
7,0.47468,0.7452
8,0.48095,0.7806
9,0.50630,0.7349
10,0.47076,0.7622
11,0.44771,0.7779
12,0.36435,0.8753
13,0.25571,0.927
14,0.14689,0.9487
15,0.15928,0.9439
16,0.13686,0.9531
17,0.20447,0.914
18,0.15744,0.9411
19,0.16650,0.9428
20,0.34171,0.8789
21,0.23833,0.9213
22,0.31406,0.9038
23,0.11965,0.9579
24,0.13875,0.9519
25,0.09640,0.9754
26,0.11888,0.9576
27,0.13846,0.9501
28,0.14416,0.943
29,0.11308,0.9588
30,0.31452,0.8788
31,0.15962,0.9312
32,0.14848,0.9387
33,0.13847,0.9503
34,0.11431,0.9605
35,0.10357,0.9661
36,0.13888,0.956
37,0.17874,0.9481
38,0.39385,0.8565
39,0.16556,0.9451
40,0.12203,0.9564
41,0.09637,0.961
42,0.14797,0.9445
43,0.16946,0.9349
44,0.12886,0.9565
45,0.19325,0.9135
46,0.08517,0.9756
47,0.06597,0.9762
48,0.14364,0.9494
49,0.09086,0.9727
50,0.15583,0.9455
51,0.11639,0.962
52,0.11493,0.9679
53,0.08840,0.9688
54,0.15940,0.949
55,0.12783,0.9438
56,0.25616,0.9197
57,0.13223,0.9575
58,0.12516,0.9667
59,0.13055,0.9526
60,0.12050,0.9601
61,0.12459,0.9565
62,0.17828,0.941
63,0.21276,0.9357
64,0.19852,0.9349
65,0.11415,0.9581
66,0.09904,0.965
67,0.16650,0.9389
68,0.11298,0.9587
69,0.10196,0.9608
70,0.08360,0.9614
71,0.10040,0.9677
72,0.11897,0.9585
73,0.12787,0.9625
74,0.06936,0.9773
75,0.09367,0.968
76,0.13873,0.9487
77,0.12949,0.9526
78,0.09357,0.9713
79,0.09701,0.9611
80,0.11416,0.9646
81,0.12703,0.9648
82,0.11889,0.9538
83,0.11596,0.9585
84,0.12314,0.9594
85,0.15052,0.951
86,0.13162,0.9545
87,0.15163,0.9363
88,0.14475,0.9551
89,0.11191,0.9601
90,0.10283,0.9619
91,0.10806,0.9618
92,0.10315,0.9649
93,0.10556,0.9616
94,0.12643,0.9586
95,0.11281,0.9613
96,0.11181,0.9614
97,0.11263,0.9586
98,0.11054,0.9698
99,0.11728,0.9646
100,0.16060,0.9455
