1,0.53782,0.7215
2,0.51498,0.7193
3,0.53932,0.7228
4,0.54278,0.7096
5,0.51021,0.7413
6,0.51061,0.7306
7,0.49102,0.7608
8,0.32830,0.8753
9,0.20872,0.9431
10,0.14753,0.946
11,0.28328,0.9179
12,0.14227,0.9472
13,0.19117,0.9453
14,0.14464,0.9548
15,0.28541,0.9099
16,0.42342,0.8632
17,0.21234,0.9277
18,0.20289,0.9277
19,0.11377,0.9597
20,0.19748,0.9324
21,0.26696,0.9184
22,0.12396,0.9538
23,0.16263,0.9437
24,0.24337,0.9135
25,0.08935,0.9668
26,0.39243,0.8793
27,0.13649,0.9449
28,0.19003,0.932
29,0.14695,0.9358
30,0.17705,0.9308
31,0.36035,0.8914
32,0.13460,0.9611
33,0.21350,0.9229
34,0.34333,0.8729
35,0.14603,0.9452
36,0.13185,0.9529
37,0.13025,0.9645
38,0.17314,0.9277
39,0.17296,0.9358
40,0.12268,0.9592
41,0.22956,0.9261
42,0.17024,0.9449
43,0.13418,0.9613
44,0.11351,0.9589
45,0.10647,0.9656
46,0.13515,0.9605
47,0.09410,0.9588
48,0.23296,0.91
49,0.16974,0.9566
50,0.12484,0.9554
51,0.12001,0.9665
52,0.15504,0.9426
53,0.12456,0.9593
54,0.13198,0.9503
55,0.12360,0.9542
56,0.11529,0.9538
57,0.14344,0.9526
58,0.16398,0.9421
59,0.14138,0.9499
60,0.11315,0.9593
61,0.13846,0.953
62,0.12197,0.9615
63,0.20621,0.9396
64,0.24349,0.9063
65,0.11131,0.9571
66,0.12374,0.9606
67,0.11269,0.9637
68,0.16976,0.9546
69,0.13021,0.9536
70,0.13381,0.9511
71,0.17573,0.9277
72,0.14856,0.95
73,0.15971,0.9296
74,0.17691,0.9252
75,0.11285,0.9593
76,0.10380,0.9689
77,0.18787,0.9427
78,0.08476,0.9725
79,0.25373,0.9252
80,0.24375,0.9188
81,0.12903,0.9639
82,0.33258,0.8909
83,0.17439,0.9559
84,0.12672,0.9533
85,0.10145,0.9634
86,0.08637,0.9673
87,0.11927,0.9595
88,0.11033,0.9639
89,0.14111,0.9397
90,0.18240,0.94
91,0.13251,0.9512
92,0.13461,0.9584
93,0.17416,0.9439
94,0.11704,0.9566
95,0.16957,0.9411
96,0.11668,0.9639
97,0.11308,0.9619
98,0.09855,0.9685
99,0.12291,0.9616
100,0.14607,0.9603
