1,0.56534,0.7615
2,0.54107,0.7139
3,0.52834,0.7348
4,0.50439,0.7523
5,0.50134,0.7665
6,0.45867,0.7852
7,0.25016,0.9184
8,0.37996,0.871
9,0.95781,0.7758
10,0.33805,0.8763
11,0.25970,0.9113
12,0.16166,0.9432
13,0.23453,0.9233
14,0.15870,0.9398
15,0.16814,0.9222
16,0.16979,0.9264
17,0.14499,0.9531
18,0.23064,0.9202
19,0.19335,0.9363
20,0.20877,0.9389
21,0.13132,0.9549
22,0.15687,0.9565
23,0.38228,0.8528
24,0.16669,0.934
25,0.23636,0.9372
26,0.32029,0.8985
27,0.16120,0.9395
28,0.14936,0.9407
29,0.15424,0.9382
30,0.10428,0.9574
31,0.20609,0.9183
32,0.31341,0.912
33,0.17608,0.9467
34,0.23633,0.9111
35,0.28177,0.8959
36,0.11330,0.9564
37,0.11702,0.957
38,0.20952,0.9341
39,0.21684,0.9209
40,0.18588,0.9384
41,0.11960,0.9563
42,0.20999,0.9352
43,0.10253,0.9602
44,0.24488,0.9303
45,0.12127,0.9501
46,0.20002,0.9429
47,0.18958,0.9426
48,0.33202,0.8716
49,0.20476,0.9277
50,0.21302,0.9073
51,0.12820,0.9547
52,0.20203,0.9351
53,0.10186,0.9653
54,0.17923,0.9309
55,0.11862,0.9515
56,0.15745,0.957
57,0.12275,0.9515
58,0.16705,0.9351
59,0.18762,0.9409
60,0.11181,0.9584
61,0.12849,0.9556
62,0.18779,0.9403
63,0.14609,0.9477
64,0.11174,0.963
65,0.35398,0.8869
66,0.16545,0.9493
67,0.10323,0.9528
68,0.12135,0.9604
69,0.26684,0.9355
70,0.12900,0.9609
71,0.09397,0.959
72,0.15091,0.9459
73,0.10086,0.9582
74,0.09156,0.9662
75,0.29292,0.901
76,0.13692,0.9501
77,0.09649,0.9615
78,0.08660,0.9715
79,0.12184,0.9576
80,0.24276,0.9183
81,0.11703,0.9596
82,0.12520,0.9608
83,0.16160,0.9528
84,0.13024,0.9609
85,0.15094,0.9526
86,0.11177,0.9545
87,0.13652,0.9417
88,0.11459,0.9574
89,0.13556,0.9569
90,0.19552,0.9159
91,0.10945,0.9587
92,0.21153,0.9342
93,0.25916,0.9133
94,0.11744,0.96
95,0.10617,0.9684
96,0.12591,0.9682
97,0.09017,0.9675
98,0.14441,0.9563
99,0.17758,0.9562
100,0.12065,0.9569
