1,0.56691,0.6847
2,0.52167,0.7487
3,0.53098,0.7346
4,0.52306,0.732
5,0.51351,0.7387
6,0.47013,0.8156
7,0.40783,0.8515
8,0.30839,0.9063
9,0.23008,0.9254
10,0.28302,0.8958
11,0.42842,0.8071
12,0.21070,0.9281
13,0.13812,0.9465
14,0.14068,0.9473
15,0.13961,0.9481
16,0.12906,0.9472
17,0.20461,0.9271
18,0.11806,0.9601
19,0.22452,0.9051
20,0.20148,0.9245
21,0.28991,0.8773
22,0.19782,0.9331
23,0.13684,0.9483
24,0.14071,0.9432
25,0.12772,0.9609
26,0.12370,0.9541
27,0.14840,0.9434
28,0.17993,0.9303
29,0.14094,0.9527
30,0.11051,0.9574
31,0.20111,0.9277
32,0.30285,0.91
33,0.14619,0.9513
34,0.20031,0.9294
35,0.25223,0.912
36,0.22003,0.928
37,0.11587,0.9551
38,0.17786,0.9438
39,0.17017,0.9424
40,0.13963,0.9526
41,0.14106,0.9444
42,0.13886,0.9456
43,0.13627,0.9526
44,0.13917,0.9516
45,0.21533,0.9225
46,0.39357,0.892
47,0.11808,0.955
48,0.11124,0.9621
49,0.21494,0.9173
50,0.17289,0.9373
51,0.15317,0.9181
52,0.18716,0.945
53,0.10770,0.9622
54,0.15851,0.9468
55,0.16904,0.9465
56,0.19320,0.9262
57,0.22473,0.9423
58,0.16017,0.9439
59,0.12359,0.9471
60,0.12686,0.9585
61,0.13227,0.958
62,0.15797,0.9458
63,0.12342,0.9509
64,0.17653,0.9306
65,0.17673,0.9426
66,0.18835,0.9322
67,0.16350,0.9492
68,0.15861,0.9507
69,0.21928,0.9206
70,0.13909,0.9364
71,0.16268,0.933
72,0.16545,0.9425
73,0.10488,0.9527
74,0.16896,0.9427
75,0.13821,0.9507
76,0.11191,0.9544
77,0.16635,0.9425
78,0.15862,0.9287
79,0.12502,0.9517
80,0.11335,0.9512
81,0.47245,0.8513
82,0.55948,0.8485
83,0.52565,0.8657
84,0.15939,0.9411
85,0.15032,0.9389
86,0.15308,0.9408
87,0.13863,0.9443
88,0.15404,0.9442
89,0.15043,0.9415
90,0.15437,0.9452
91,0.16199,0.938
92,0.16020,0.9407
93,0.19587,0.9292
94,0.19024,0.9382
95,0.12719,0.9501
96,0.12693,0.9581
97,0.16811,0.9233
98,0.17499,0.9249
99,0.12365,0.9475
100,0.12192,0.9573
